research_scope,partition,entity,observation_unit,session_date,trade_id,result_r,observations,rolling_30_average_r,rolling_50_average_r,month,monthly_observations,monthly_average_r,monthly_total_r
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-09-12T00:00:00,2025-09-12_20m_PRINT_LONG_1022,2.4390243902439024,1,0.057826093967659614,0.0848798724658129,2025-09,18,0.2018254012520217,3.6328572225363907
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-09-19T00:00:00,2025-09-19_20m_PRINT_LONG_0951,-1.0,1,0.057826093967659614,0.011308443894384323,2025-09,18,0.2018254012520217,3.6328572225363907
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-09-22T00:00:00,2025-09-22_20m_PRINT_LONG_0952,2.9411764705882355,1,0.11963342559596311,0.09013197330614904,2025-09,18,0.2018254012520217,3.6328572225363907
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-09-23T00:00:00,2025-09-23_20m_PRINT_SHORT_0956,2.2388059701492535,1,0.1410688019059028,0.15490809270913408,2025-09,18,0.2018254012520217,3.6328572225363907
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-09-24T00:00:00,2025-09-24_20m_PRINT_SHORT_0951,1.5789473684210527,1,0.22703371418660453,0.20648704007755517,2025-09,18,0.2018254012520217,3.6328572225363907
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-09-25T00:00:00,2025-09-25_20m_PRINT_LONG_1011,0.9584664536741214,1,0.29231592930907524,0.24565636915103758,2025-09,18,0.2018254012520217,3.6328572225363907
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-09-26T00:00:00,2025-09-26_20m_PRINT_LONG_0951,-1.0,1,0.21531447370499954,0.1959533988540079,2025-09,18,0.2018254012520217,3.6328572225363907
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-09-29T00:00:00,2025-09-29_20m_PRINT_LONG_0951,-1.0,1,0.21531447370499954,0.1959533988540079,2025-09,18,0.2018254012520217,3.6328572225363907
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-09-30T00:00:00,2025-09-30_20m_PRINT_SHORT_0955,-1.0,1,0.21531447370499954,0.15397537687598592,2025-09,18,0.2018254012520217,3.6328572225363907
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-01T00:00:00,2025-10-01_20m_PRINT_SHORT_0951,-1.0,1,0.21531447370499954,0.15397537687598592,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-02T00:00:00,2025-10-02_20m_PRINT_SHORT_0951,-1.0,1,0.21531447370499954,0.15397537687598592,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-03T00:00:00,2025-10-03_20m_PRINT_LONG_0954,-1.0,1,0.21531447370499954,0.09230871020931924,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-06T00:00:00,2025-10-06_20m_PRINT_SHORT_1043,-1.0,1,0.14395832668345326,0.08516042123593522,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-07T00:00:00,2025-10-07_20m_PRINT_LONG_0956,-1.0,1,0.08077424708146325,0.04388382549125436,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-08T00:00:00,2025-10-08_20m_PRINT_LONG_0954,1.6216216216216217,1,0.16816163446885066,0.09631625792368678,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-09T00:00:00,2025-10-09_20m_PRINT_SHORT_0956,1.8518518518518519,1,0.26322336286391235,0.15335329496072383,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-13T00:00:00,2025-10-13_20m_PRINT_LONG_0951,-1.0,1,0.1618628186462253,0.0783074234010908,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-14T00:00:00,2025-10-14_20m_PRINT_LONG_1021,0.6864988558352403,1,0.1301013050975639,0.1120374005177956,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-15T00:00:00,2025-10-15_20m_PRINT_LONG_0956,1.4018691588785046,1,0.1114707999359977,0.10111374473432674,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-16T00:00:00,2025-10-16_20m_PRINT_SHORT_0951,-1.0,1,0.1114707999359977,0.10111374473432674,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-17T00:00:00,2025-10-17_20m_PRINT_LONG_0953,1.0309278350515463,1,0.10752088485917186,0.10089896810202433,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-20T00:00:00,2025-10-20_20m_PRINT_LONG_0952,1.2820512820512822,1,0.1246745322453774,0.14653999374304996,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-21T00:00:00,2025-10-21_20m_PRINT_SHORT_0958,-1.0,1,0.0627697703406155,0.10480086330826736,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-22T00:00:00,2025-10-22_20m_PRINT_LONG_0952,-1.0,1,0.0627697703406155,0.05288596969124608,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-23T00:00:00,2025-10-23_20m_PRINT_LONG_0951,1.0676156583629892,1,0.13169029228604848,0.09423828285850586,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-27T00:00:00,2025-10-27_20m_PRINT_LONG_1002,-1.0,1,0.036628563890986725,0.09423828285850586,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-28T00:00:00,2025-10-28_20m_PRINT_SHORT_0952,-1.0,1,0.03662856389098674,0.04803740949606046,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-29T00:00:00,2025-10-29_20m_PRINT_SHORT_1051,-1.0,1,0.03662856389098674,0.04803740949606047,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-30T00:00:00,2025-10-30_20m_PRINT_LONG_0955,-1.0,1,0.03662856389098674,0.04803740949606047,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-10-31T00:00:00,2025-10-31_20m_PRINT_SHORT_0955,-1.0,1,0.03662856389098674,0.04803740949606047,2025-10,21,-0.24083636839747447,-5.057563736346964
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-03T00:00:00,2025-11-03_20m_PRINT_SHORT_0951,1.293103448275862,1,-0.001568800841281274,0.0938994784615777,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-04T00:00:00,2025-11-04_20m_PRINT_LONG_0951,1.2295081967213115,1,0.07274813904942912,0.13848964239600392,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-05T00:00:00,2025-11-05_20m_PRINT_LONG_0951,1.1320754716981132,1,0.012444772419758365,0.13831746361703842,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-06T00:00:00,2025-11-06_20m_PRINT_SHORT_0952,1.5151515151515151,1,-0.011677042746832915,0.1507100461588747,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-07T00:00:00,2025-11-07_20m_PRINT_SHORT_1007,-1.0,1,-0.09764195502753467,0.1507100461588747,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-10T00:00:00,2025-11-10_20m_PRINT_LONG_0959,-1.0,1,-0.16292417015000538,0.1507100461588747,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-11T00:00:00,2025-11-11_20m_PRINT_SHORT_0951,-1.0,1,-0.16292417015000538,0.08989371962826248,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-12T00:00:00,2025-11-12_20m_PRINT_SHORT_0951,0.7159904534606205,1,-0.1057244883679847,0.07142664345157324,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-13T00:00:00,2025-11-13_20m_PRINT_SHORT_1046,0.6787330316742082,1,-0.049766720645511096,0.045785617810547595,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-14T00:00:00,2025-11-14_20m_PRINT_LONG_0953,0.5163511187607573,1,0.0007783166465141507,0.07611264018576275,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-17T00:00:00,2025-11-17_20m_PRINT_LONG_0951,-1.0,1,0.0007783166465141544,0.03312413443863631,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-18T00:00:00,2025-11-18_20m_PRINT_SHORT_0951,0.6928406466512702,1,0.057206338201556496,0.03163211016235938,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-19T00:00:00,2025-11-19_20m_PRINT_LONG_0952,0.7263922518159807,1,0.11475274659542252,0.029017098055821856,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-20T00:00:00,2025-11-20_20m_PRINT_LONG_0957,-1.0,1,0.11475274659542253,0.029017098055821863,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-21T00:00:00,2025-11-21_20m_PRINT_LONG_0955,-1.0,1,0.027365359208035126,0.029017098055821863,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-24T00:00:00,2025-11-24_20m_PRINT_LONG_1003,0.7194244604316546,1,-0.010382220505971448,0.006368550227417913,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-25T00:00:00,2025-11-25_20m_PRINT_SHORT_0951,-1.0,1,-0.010382220505971448,0.006368550227417913,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-26T00:00:00,2025-11-26_20m_PRINT_LONG_0951,-1.0,1,-0.06659884903381279,0.006368550227417913,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-27T00:00:00,2025-11-27_20m_PRINT_SHORT_1105,-1.0,1,-0.14666115432976295,0.006368550227417913,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-11-28T00:00:00,2025-11-28_20m_PRINT_LONG_1107,-1.0,1,-0.14666115432976295,0.006368550227417913,2025-11,20,-0.03902147026793532,-0.7804294053587064
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-01T00:00:00,2025-12-01_20m_PRINT_LONG_0952,-1.0,1,-0.21435874883148115,-0.062411937577460136,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-02T00:00:00,2025-12-02_20m_PRINT_LONG_1001,-1.0,1,-0.2904271248998572,-0.062411937577460136,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-03T00:00:00,2025-12-03_20m_PRINT_SHORT_0954,-1.0,1,-0.2904271248998572,-0.14123546698922484,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-04T00:00:00,2025-12-04_20m_PRINT_SHORT_0959,-1.0,1,-0.2904271248998572,-0.2060115863922099,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-05T00:00:00,2025-12-05_20m_PRINT_LONG_0954,1.2820512820512822,1,-0.2832792707769141,-0.2119495081196053,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-08T00:00:00,2025-12-08_20m_PRINT_SHORT_1016,1.079136690647482,1,-0.21397471442199803,-0.20953610338013814,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-09T00:00:00,2025-12-09_20m_PRINT_LONG_1003,1.6129032258064515,1,-0.12687794022844967,-0.1572780388640091,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-10T00:00:00,2025-12-10_20m_PRINT_SHORT_1041,-1.0,1,-0.12687794022844967,-0.1572780388640091,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-11T00:00:00,2025-12-11_20m_PRINT_SHORT_0951,0.9009009009009009,1,-0.06351457686508631,-0.11926002084599106,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-12T00:00:00,2025-12-12_20m_PRINT_SHORT_0951,-1.0,1,-0.06351457686508631,-0.11926002084599105,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-19T00:00:00,2025-12-19_20m_PRINT_LONG_1001,-1.0,1,-0.13995135847428172,-0.11926002084599105,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-22T00:00:00,2025-12-22_20m_PRINT_SHORT_1032,-0.27419354838709675,1,-0.19007474997789534,-0.10474389181373299,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-23T00:00:00,2025-12-23_20m_PRINT_SHORT_1004,-1.0,1,-0.26114393236783245,-0.104743891813733,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-24T00:00:00,2025-12-24_20m_PRINT_LONG_1011,-1.0,1,-0.34498231620621633,-0.104743891813733,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-26T00:00:00,2025-12-26_20m_PRINT_SHORT_1002,-1.0,1,-0.34498231620621633,-0.15717632424616543,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-29T00:00:00,2025-12-29_20m_PRINT_SHORT_1015,-1.0,1,-0.34498231620621633,-0.21421336128320248,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-30T00:00:00,2025-12-30_20m_PRINT_LONG_0951,-1.0,1,-0.34498231620621633,-0.21421336128320248,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_002,EXECUTED_TRADE,2025-12-31T00:00:00,2025-12-31_20m_PRINT_SHORT_1019,1.3574660633484164,1,-0.3235997958766231,-0.20079401713293893,2025-12,18,-0.3356519658684758,-6.041735385632564
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-01T00:00:00,2025-07-01_30m_PRINT_LONG_1016,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-02T00:00:00,2025-07-02_30m_PRINT_LONG_1003,1.875,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-03T00:00:00,2025-07-03_30m_PRINT_LONG_1001,1.875,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-04T00:00:00,2025-07-04_30m_PRINT_LONG_1031,-0.725,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-07T00:00:00,2025-07-07_30m_PRINT_SHORT_1054,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-08T00:00:00,2025-07-08_30m_PRINT_SHORT_1001,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-09T00:00:00,2025-07-09_30m_PRINT_LONG_1001,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-10T00:00:00,2025-07-10_30m_PRINT_SHORT_1001,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-11T00:00:00,2025-07-11_30m_PRINT_LONG_1003,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-14T00:00:00,2025-07-14_30m_PRINT_LONG_1022,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-15T00:00:00,2025-07-15_30m_PRINT_SHORT_1001,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-16T00:00:00,2025-07-16_30m_PRINT_SHORT_1007,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-17T00:00:00,2025-07-17_30m_PRINT_LONG_1001,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-18T00:00:00,2025-07-18_30m_PRINT_SHORT_1005,1.875,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-21T00:00:00,2025-07-21_30m_PRINT_LONG_1001,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-22T00:00:00,2025-07-22_30m_PRINT_SHORT_1001,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-23T00:00:00,2025-07-23_30m_PRINT_SHORT_1001,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-24T00:00:00,2025-07-24_30m_PRINT_SHORT_1010,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-25T00:00:00,2025-07-25_30m_PRINT_LONG_1003,0.3625,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-28T00:00:00,2025-07-28_30m_PRINT_LONG_1009,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-29T00:00:00,2025-07-29_30m_PRINT_SHORT_1007,1.875,1,,,2025-07,23,-0.30380434782608695,-6.9875
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,VALIDATION,MNQ_ORB_V01_CAND_003,EXECUTED_TRADE,2025-07-30T00:00:00,2025-07-30_30m_PRINT_LONG_1033,-1.0,1,,,2025-07,23,-0.30380434782608695,-6.9875
